key_hip,DEC,HIP,RA,Stellar_parallax,color_index,mag
85790_hip,28.40749878,85790,262.9565806,-0.001,A1V,5.66
45493_hip,54.02185739,45493,139.0471985,0.199,A5V,4.8
50027_hip,4.614679849,50027,153.2015196,1.178,K0III:,5.77
64927_hip,34.09830367,64927,199.6155335,1.366,K4.5III,5.81
55642_hip,10.52950862,55642,170.9810513,0.423,F2IV SB,4
104974_hip,-15.17150021,104974,318.9368441,1.639,M2III,5.31
104521_hip,10.13157953,104521,317.5854173,0.262,F0p,4.7
90191_hip,39.50723875,90191,276.0574402,0.047,A3IVn,5.11
62356_hip,16.57769139,62356,191.6615039,1.346,K3III,5.12
109111_hip,-39.54335326,109111,331.528689,1.349,M0III,4.47
54049_hip,-0.000832947,54049,165.9024677,1.218,K3III,5.95
66257_hip,37.18241487,66257,203.6992013,0.404,F2IV SB,4.91
2210_hip,-33.00716708,2210,6.982076702,1.634,M2/M3III,4.86
7999_hip,-3.690200483,7999,25.68129205,1.378,K3II-III,4.98
77233_hip,15.42182561,77233,236.5469016,0.073,A3V,3.65
93179_hip,13.90664775,93179,284.6955171,0.251,F0spe...,5.91
57047_hip,-32.4994036,57047,175.433119,1.475,K5III,5.2
100859_hip,49.38336663,100859,306.7594477,0.339,F0V:,5.73
82073_hip,8.582616247,82073,251.4578805,1.535,K5III,5.15
38872_hip,-44.10985887,38872,119.3267551,-0.166,B2.5IV,5.08
15457_hip,3.37019788,15457,49.84040002,0.681,G5Vvar,4.84
35020_hip,-48.27192679,35020,108.65892,-0.091,B8/B9V,4.75
24822_hip,22.09649397,24822,79.81917563,0.937,G8III,4.96
65420_hip,-5.164010203,65420,201.1384534,0.415,F3V,5.76
30093_hip,-2.944492711,30093,94.99833381,1.613,M1III,4.91
75647_hip,-36.76755989,75647,231.8255388,-0.15,B5V,5.46
50546_hip,48.39676215,50546,154.8616178,1.022,K0,6
85068_hip,-56.52554721,85068,260.7796686,0.994,G8/K0III,5.76
9347_hip,-21.07783155,9347,30.00128317,1.554,K5/M0III,3.99
14764_hip,11.87262694,14764,47.66164025,-0.061,B8V,5.97
62931_hip,-60.3762445,62931,193.4538329,0.2,B5Ia,5.89
75127_hip,-5.824853346,75127,230.2817092,1.047,K1III,5.54
104642_hip,59.98661053,104642,317.9509879,0.11,B0V,5.64
79963_hip,-42.67396507,79963,244.8235237,0.099,A3Vn,5.44
55945_hip,2.856265408,55945,171.9843334,1,G8II-III,4.95
50847_hip,-66.90149839,50847,155.7422721,-0.128,B8V,4.97
20087_hip,21.57929684,20087,64.59667564,0.277,F0V,5.64
46735_hip,35.10327265,46735,142.8850429,1.543,M1III,5.39
72571_hip,-27.96037084,72571,222.5721247,1.366,K3III,4.42
111310_hip,-61.98212195,111310,338.2502638,1.612,M4III,4.91
22028_hip,-18.66658599,22028,71.03325764,0.025,A1V,5.53
37826_hip,28.02619862,37826,116.3289598,0.991,K0IIIvar,1.16
90344_hip,65.56348048,90344,276.4964088,1.179,K2III,4.82
30011_hip,-20.92561099,30011,94.74573027,-0.155,B3II/III,5.79
4675_hip,44.71324291,4675,15.01483029,-0.01,B9.5Vn,5.69
56343_hip,-31.85762516,56343,173.250481,0.947,G8III,3.54
50372_hip,42.91436491,50372,154.2741311,0.029,A2IV,3.45
3352_hip,-60.26280759,3352,10.67479109,1.318,K5III,5.99
25499_hip,17.96221647,25499,81.79205662,-0.09,B5V,5.4
5300_hip,-41.48691608,5300,16.94938882,0.159,A3V,5.21
45496_hip,-57.54147354,45496,139.050301,1.602,M1III,4.34
79882_hip,-4.692510673,79882,244.5803709,0.966,G8III,3.23
15338_hip,44.02502428,15338,49.4473059,-0.06,B8V...,5.49
16340_hip,48.10359644,16340,52.65396132,-0.033,B8V,5.82
102633_hip,6.008209419,102633,311.9513886,-0.01,A0V,5.57
19747_hip,-42.29436792,19747,63.50047645,1.085,K1III,3.85
23043_hip,17.1536769,23043,74.34308584,1.304,K1III,5.51
33347_hip,-17.05424211,33347,104.0342701,-0.063,B3Ib/II,4.36
80843_hip,20.47918805,80843,247.6397853,1.274,G8p,5.24
85829_hip,55.17295855,85829,263.0667741,0.279,Am,4.86
82514_hip,-38.04737967,82514,252.9676347,-0.2,B1.5IV + B,3
47701_hip,29.97447335,47701,145.8885832,0.111,A2IV,5.64
83947_hip,40.7770331,83947,257.3885325,1.275,K3III,5.07
67848_hip,53.72867698,67848,208.4625586,-0.032,A0V,5.7
34909_hip,16.15896615,34909,108.3428163,1.653,K3V,5.07
79357_hip,42.37456882,79357,242.9483302,1.464,K4II+...,5.89
55137_hip,2.010555848,55137,169.3225015,1.511,M0III comp,5.18
3414_hip,47.02454625,3414,10.86695727,0.17,A5V,4.95
83235_hip,-35.93413263,83235,255.1541151,1.161,K2IIICN...,5.95
27249_hip,56.11557506,27249,86.62662742,0.164,A4Vn,5.93
106429_hip,-44.84870017,106429,323.3479891,1.044,K0III,5.57
86974_hip,27.72067625,86974,266.6146954,0.75,G5IV,3.42
38267_hip,-50.509468,38267,117.5992648,1.088,K2III,5.89
873_hip,-12.57989671,873,2.678477772,1,K0III,5.84
79101_hip,44.93490599,79101,242.1924079,-0.045,B9MNp...,4.23
77370_hip,55.37662695,77370,236.9080276,0.249,A3m,5.85
6502_hip,-30.94561738,6502,20.87898961,1.612,M0III,5.84
109005_hip,62.78567143,109005,331.2520742,1.413,K4III,5.27
15619_hip,3.675620313,15619,50.27834733,0.964,G8.5III,5.7
55598_hip,-18.7799734,55598,170.841183,0.439,F3IV,5.08
50099_hip,-70.03790334,50099,153.4342411,-0.074,B8III,3.29
80672_hip,-37.17988144,80672,247.0602862,1.104,K1IIICN...,5.79
21039_hip,15.69187925,21039,67.66204071,0.258,Am,5.47
97630_hip,38.72241938,97630,297.6416496,1.665,M2IIIa,5.18
89156_hip,33.44705699,89156,272.9380044,0.045,A3V,5.98
25606_hip,-20.75944097,25606,82.06134664,0.807,G5II,2.81
71280_hip,49.36835423,71280,218.6650856,1.56,M1III,5.74
2942_hip,35.39950145,2942,9.338414208,0.886,G5III,5.45
28011_hip,-4.616545894,28011,88.87571393,1.173,K2III:,5.87
75973_hip,40.83304674,75973,232.7323305,1.589,K5III,5.04
22958_hip,-5.171356299,22958,74.10077468,-0.123,B6V,5.5
58905_hip,-76.5190609,58905,181.1936242,1.491,K4III,5.04
86263_hip,-15.39855727,86263,264.3966727,0.262,F0IIIp,3.54
56727_hip,-67.62037903,56727,174.4515764,1.013,K0III,5.94
77952_hip,-63.43072662,77952,238.7856761,0.315,F2III,2.83
88866_hip,-63.66855312,88866,272.1450575,0.228,Am,4.33
29850_hip,9.942390487,29850,94.27758229,0.106,A2V,5.39
86670_hip,-39.02998302,86670,265.6219788,-0.171,B1.5III,2.39
355_hip,-10.50952331,355,1.125493757,1.619,K3Ibvar,4.99
93526_hip,-3.698986665,93526,285.7270772,-0.005,A1V,5.4
11095_hip,-73.64579219,11095,35.71793796,1.088,K0III,5.99
74649_hip,4.939361764,74649,228.7973042,1.092,K0III,5.32
66065_hip,-28.69276831,66065,203.149577,0.037,A0/A1V,5.69
40429_hip,-62.91564338,40429,123.8163314,0.086,A+...,5.16
53043_hip,56.58225004,53043,162.7958732,1.132,K2III,5.66
76333_hip,-14.78953681,76333,233.8815791,1.007,K0III,3.91
41400_hip,12.65461215,41400,126.6830812,1.608,M3III,5.56
23875_hip,-5.086446181,23875,76.96243797,0.161,A3IIIvar,2.78
18213_hip,-34.73229726,18213,58.41227864,-0.133,B6/B7V,5.11
27913_hip,20.27617455,27913,88.59576026,0.594,G0V,4.39
20264_hip,-20.63962187,20264,65.16255613,-0.027,A0V,5.38
983_hip,-17.93827767,983,3.041608251,1.478,K4III,5.29
56700_hip,-47.74730936,56700,174.3916279,1.23,K2III,5.46
28139_hip,11.52105788,28139,89.20604403,1.111,K2III,5.89
107835_hip,-69.62941608,107835,327.6966006,1.378,M0III,5.52
2377_hip,59.97755442,2377,7.583052718,-0.003,B9IIIn,5.94
90422_hip,-45.96845881,90422,276.7434011,-0.179,B3IV,3.49
103738_hip,-32.25776727,103738,315.3227509,0.89,G8III,4.67
93498_hip,-24.84682615,93498,285.6153174,1.232,K2III,5.63
3741_hip,-21.72249221,3741,12.00444392,-0.058,B9V,5.57
40155_hip,-46.64435139,40155,122.9998673,0.626,F7p,5.77
116495_hip,2.102222342,116495,354.0970246,0.449,F6Vbwvar,5.68
25143_hip,41.02926041,25143,80.70964521,0.127,A3V,5.54
23607_hip,15.40410527,23607,76.14228959,-0.064,A0p Si,4.65
103227_hip,-58.45415486,103227,313.7025129,1.25,K0III,3.67
8240_hip,-50.81625558,8240,26.52485968,1.615,M3III,5.49
17608_hip,23.94835836,17608,56.58155765,-0.051,B6IV,4.14
42425_hip,-70.38674483,42425,129.7715068,0.013,A0V,5.19
54811_hip,-44.37221614,54811,168.3111892,1.661,K5/M0III,5.77
2225_hip,44.39445199,2225,7.056890732,0.043,A2Vs,5.18
47965_hip,57.12807021,47965,146.6319345,1.594,M3III,5.09
81724_hip,-17.74216686,81724,250.3932626,1.095,G8II/III,4.91
17358_hip,47.78755139,17358,55.73126161,-0.125,B5III SB,3.01
50954_hip,-74.0316119,50954,156.0987763,0.369,F2IV,3.99
80975_hip,-21.46638977,80975,248.0341636,0.13,Ap,4.45
46741_hip,-73.08091272,46741,142.9011365,1.556,K4III,5.46
108102_hip,-4.276179673,108102,328.5432193,1.185,K2III,5.71
36778_hip,-36.33839158,36778,113.4626803,-0.078,B2Vne,5.42
83000_hip,9.375032683,83000,254.4170723,1.16,K2IIIvar,3.19
19483_hip,-6.923852412,19483,62.59384111,0.941,G8III,5.44
67234_hip,-51.43276572,67234,206.6640754,0.955,G8/K0III,4.64
15510_hip,-43.06978344,15510,49.98187828,0.711,G8V,4.26
114449_hip,17.59437171,114449,347.6776532,1.33,K4III,5.68
117541_hip,-9.974136539,117541,357.5613794,1.133,K0IV,5.93
98073_hip,58.84596912,98073,298.9807423,1.584,K5II-III,4.98
35615_hip,-14.36048932,35615,110.2428566,0.971,G8/K0III,5.59
68581_hip,-27.42977295,68581,210.5949229,1.331,K2/K3III,5.47
18907_hip,5.989305128,18907,60.78908352,0.032,A1V,3.91
53838_hip,39.21209217,53838,165.2100803,0.255,Am,5.06
78276_hip,36.64377347,78276,239.7404738,1.529,K5III,5.61
51849_hip,-57.5576359,51849,158.8970743,1.604,K3/K4II,4.45
29417_hip,-6.550287208,29417,92.96589212,-0.201,B2V,5.06
112051_hip,29.30764069,112051,340.4392016,-0.013,A1IV,4.8
43825_hip,-27.68187118,43825,133.8815427,0.142,A3IV,4.87
30827_hip,30.49303359,30827,97.14203732,0.779,F5.5Ibv,5.75
93542_hip,-42.09510461,93542,285.7786518,-0.027,A0Vn,4.74
38908_hip,-60.30307176,38908,119.445479,0.573,G2V...,5.59
85888_hip,41.24344864,85888,263.2802416,1.089,K1III:,5.72
20250_hip,27.35075361,20250,65.0883987,1.15,K1III,4.97
3885_hip,27.71028626,3885,12.47152416,0.398,F5III+...,5.55
4436_hip,38.49934462,4436,14.18838148,0.13,A5V,3.86
82369_hip,-10.78299985,82369,252.4584532,0.478,F7IV,4.64
66575_hip,-57.62271715,66575,204.7039639,1.138,G5Ib,6
99171_hip,-0.678185392,99171,302.0075959,1.023,K1IV,5.97
72357_hip,-26.08750032,72357,221.9366881,0.938,G8/K0III,5.23
64166_hip,-23.11806973,64166,197.2636264,1.048,K0III,4.94
105269_hip,38.23747347,105269,319.8424176,0.505,F2Ib,5.89
7321_hip,37.23714649,7321,23.56919364,-0.067,B9IV,5.9
33937_hip,16.67444721,33937,105.6386965,1.659,M2III,5.86
38016_hip,33.41569706,38016,116.8763481,1.635,M0III,5.14
103219_hip,75.92556985,103219,313.6847903,0.946,G5III,5.99
89851_hip,-15.83169702,89851,275.0366363,1.473,K3III,5.39
98608_hip,-59.3758934,98608,300.4364369,1.356,M6III,4.95
77055_hip,77.79449293,77055,236.0146639,0.038,A3Vn,4.29
75439_hip,-39.71026857,75439,231.1875384,-0.093,Ap...,5.36
63090_hip,3.397470262,63090,193.9008658,1.571,M3III,3.39
74539_hip,-26.19356953,74539,228.472136,1.139,G8/K0II,5.84
4998_hip,52.50216085,4998,16.00995611,1.447,K2,5.99
38211_hip,-17.22840779,38211,117.4216719,1.282,K3III,5.17
5165_hip,-46.71841361,5165,16.5210284,0.885,G8IIIvar,3.32
87616_hip,-34.75272128,87616,268.4782224,-0.06,B9IV/V,6
30728_hip,2.908287862,30728,96.83521215,1.035,G9III,5.55
60646_hip,39.01861603,60646,186.4622438,0.955,G8III-IV,5.01
97122_hip,69.33706468,97122,296.0767339,0.072,A2III,5.9
85379_hip,48.26006484,85379,261.6843436,0.121,A4V,5.83
62207_hip,39.27891628,62207,191.2475214,0.557,G0V,5.95
54682_hip,-22.82584719,54682,167.9145386,0.025,A1V,4.46
26235_hip,-5.416059664,26235,83.84542001,-0.097,O9.5Vpe,4.98
55282_hip,-14.7785414,55282,169.8351981,1.112,K0III,3.56
89042_hip,-62.00219747,89042,272.6090127,0.592,G0V,5.47
94779_hip,53.36845943,94779,289.2757032,0.95,K0III,3.8
79119_hip,36.49094417,79119,242.2429126,1.015,K0III-IV,4.73
6226_hip,-0.509028709,6226,19.9512302,0.635,A7V...,5.87
18170_hip,17.3270832,18170,58.29186012,0.354,F4V,5.97
46515_hip,-35.95133548,46515,142.3113319,1.408,K3III,4.51
13209_hip,27.26050706,13209,42.49596812,-0.1,B8Vn,3.61
104171_hip,71.43179711,104171,316.597102,0.386,F3IV,5.88
52407_hip,-32.71567343,52407,160.6799475,0.006,A0V,5.63
44283_hip,-68.68391596,44283,135.2854731,1.634,M1III,5.89
90662_hip,-47.22054578,90662,277.4830954,1.258,K2III,5.69
102949_hip,28.25050536,102949,312.8676582,0.616,F5Ib,5.66
22667_hip,14.25064185,22667,73.13317557,1.773,M3Sv,4.71
65323_hip,-4.924427372,65323,200.8287241,1.431,K3III,5.88
43644_hip,61.96226784,43644,133.3439896,0.305,F2III,5.72
56000_hip,-42.67420277,56000,172.1461655,-0.028,B9V,5.14
67480_hip,21.26410554,67480,207.4284714,1.432,K4III,4.92
32537_hip,-37.92969815,32537,101.8391643,-0.078,B8/B9V,5.27
77982_hip,-68.6030014,77982,238.8733297,1.108,G6VII,5.11
13717_hip,-3.712319877,13717,44.15593438,0.084,A3Vn,5.16
89935_hip,28.8699538,89935,275.2542509,0.212,A7V,5.12
97496_hip,19.1420424,97496,297.2444161,0.095,A3V,5.01
110817_hip,65.13226983,110817,336.7721262,0.302,B0.5Ib,5.52
113562_hip,-25.16418002,113562,345.0241198,1.253,K0IICNIII,5.66
1191_hip,-9.569571068,1191,3.727144774,-0.084,B9V,5.77
25336_hip,6.349702232,25336,81.28276276,-0.224,B2III,1.64
67292_hip,-50.24929064,67292,206.8651608,0.279,A3m...,5.92
6692_hip,68.13001258,6692,21.48342387,1.047,K0III,4.72
14915_hip,6.660882918,14915,48.10985486,1.011,K1IIIpe+...,5.55
49569_hip,-17.141733,49569,151.7895797,1.49,K4III,5.59
101101_hip,-2.88553072,101101,307.4125027,1.16,K2III,4.91
35941_hip,27.63785656,35941,111.1393895,0.368,F0:III:,5.77
97081_hip,41.77310845,97081,295.9379034,1.598,M0III,5.86
21986_hip,-8.794317012,21986,70.89477018,0.645,F4IIIp (Sr),5.98
90568_hip,-49.07058791,90568,277.2077448,0.995,G8/K0III,4.1
58803_hip,-42.43405656,58803,180.9148773,0.417,F6V,5.15
45333_hip,61.42331762,45333,138.5855858,0.605,F9V,5.18
75304_hip,-36.8584886,75304,230.7889589,-0.155,B4V,4.54
72664_hip,59.29398542,72664,222.8601525,1.369,K4III,5.48
110787_hip,78.78585295,110787,336.6766834,0.171,A2m,5.83
79593_hip,-3.694322971,79593,243.5864144,1.584,M1III,2.73
32489_hip,57.16917622,32489,101.7062893,0.964,K0III,5.34
24162_hip,-2.49078242,24162,77.82990325,0.462,F5V,5.89
78323_hip,-41.74443615,78323,239.8761097,0.988,G8III,4.99
70794_hip,-6.900536267,70794,217.1738436,1.49,K5III,5.42
40091_hip,-39.61854551,40091,122.8395562,1.59,K4III,4.44
3849_hip,-13.56127432,3849,12.35673214,1.325,K3III,5.59
93747_hip,13.86347817,93747,286.3525342,0.014,A0Vn,2.99
70894_hip,0.828928996,70894,217.4604947,0.159,A5IV,5.96
29034_hip,-37.25292041,29034,91.88180321,-0.095,B8:IV,5
20732_hip,14.71378193,20732,66.65155089,0.979,G8III,4.69
14187_hip,-46.97503638,14187,45.7327619,1.304,K2/K3III,5.81
42313_hip,5.70378169,42313,129.4140257,0.003,A1Vnn,4.14
65072_hip,40.15054794,65072,200.0789644,1.204,K1III,5.6
114622_hip,57.16835504,114622,348.3207307,1,K3Vvar,5.57
94157_hip,-41.89225602,94157,287.4902243,-0.08,B5V,5.86
25142_hip,3.544452465,25142,80.70833393,-0.096,B1V,4.99
34444_hip,-26.39319967,34444,107.0978511,0.671,F8Ia,1.83
73087_hip,14.44626567,73087,224.0551263,-0.031,A0V,5.9
6514_hip,37.7149426,6514,20.91923378,0.276,A1m,5.6
83491_hip,-38.15257189,83491,255.9622554,0.409,F3V,5.91
94376_hip,67.66154129,94376,288.1387501,0.99,G9III,3.07
102177_hip,50.34002969,102177,310.5526158,-0.107,B2V,5.41
97634_hip,40.59975936,97634,297.6555312,-0.058,B1III,5.68
13244_hip,-75.06694714,13244,42.61858328,1.337,K3III,4.76
59449_hip,-52.36846029,59449,182.912963,-0.156,B3V,3.97
115191_hip,42.07804427,115191,349.9684113,1.512,M0III,5.81
114948_hip,-62.00119795,114948,349.2403626,0.521,F7V,5.64
83608_hip,54.4700426,83608,256.3338168,0.471,F5,4.91
69658_hip,-18.2006898,69658,213.8503547,0.001,A0V,5.53
23554_hip,-24.38815073,23554,75.97196597,0.094,A2IV,5.61
62983_hip,-11.64857,62983,193.5777477,0.068,A2V,6
96837_hip,17.47604116,96837,295.2622469,1.041,G8II,4.39
115115_hip,-9.610749958,115115,349.7403193,-0.022,A0V,4.99
69989_hip,13.00429893,69989,214.8178346,0.385,F5IV,5.41
27316_hip,14.48832171,27316,86.80479943,0.077,A3Vn,5.72
64623_hip,-48.9570225,64623,198.6802775,1.061,K0IV,5.84
59608_hip,10.26234107,59608,183.3580769,0.262,A2m,5.85
25187_hip,-8.415595183,25187,80.82712628,-0.037,B8+...,5.99
109074_hip,-0.319850695,109074,331.4459822,0.969,G2Ib,2.95
76810_hip,16.02458817,76810,235.2462533,0.908,G8III,6
82672_hip,-57.90950697,82672,253.5014981,1.592,M0III,5.91
4890_hip,-46.39731137,4890,15.70495781,0.9,G8III,5.39
92041_hip,-26.99077831,92041,281.4141103,-0.107,B8.5III,3.17
101612_hip,-60.58174925,101612,308.8952146,0.291,F1III,4.75
57111_hip,66.74490614,57111,175.6181728,1.267,K3III,5.32
95503_hip,-23.96245662,95503,291.3735826,1.442,K3III,5.45
113996_hip,-7.693801346,113996,346.2907815,0.312,F2V,5.44
69995_hip,-37.00290667,69995,214.8494972,0.082,A1V,5.93
108226_hip,65.32080861,108226,328.8791627,-0.037,B2.5Ve,5.84
110395_hip,-1.387331518,110395,335.414064,-0.057,A0V,3.86
89112_hip,-45.9544176,89112,272.807344,1.009,G5III,4.52
108691_hip,0.604715286,108691,330.2708966,1.279,K4III:,5.6
95585_hip,0.33857007,95585,291.6295382,0.576,F2Ib,4.64
18772_hip,-61.07882177,18772,60.32563108,1.386,K4III,4.97
10540_hip,25.78293743,10540,33.94187534,0.439,F6IV-V,5.79
65241_hip,5.154764334,65241,200.5403721,0.109,A2m,5.89
5348_hip,-55.24576016,5348,17.09617396,-0.12,B6V + B0V,3.94
31583_hip,-5.21114314,31583,99.14721669,-0.082,B8V,5.52
61158_hip,-63.50583787,61158,187.9838129,0.263,A8III,5.96
112781_hip,-80.12384547,112781,342.5950606,-0.126,B6IV,5.32
64820_hip,-66.78343804,64820,199.3042183,1.48,K2Ib/II,4.86
60998_hip,69.20112359,60998,187.5277399,1.621,M3IIIa,5.01
35084_hip,-52.49922583,35084,108.8384466,1.099,K0V,5.96
14456_hip,-6.08855469,14456,46.63955128,1.575,M3III,5.23
59923_hip,28.93718877,59923,184.3773969,0.16,A4m,5.71
117503_hip,36.42528092,117503,357.4206676,0.806,G1IIIe,5.86
65522_hip,-70.62724814,65522,201.4595884,-0.018,Ap,5.65
18505_hip,63.07226405,18505,59.35602208,-0.074,B9.5V,4.95
98332_hip,-69.16395702,98332,299.6720474,0.224,Am,5.74
93763_hip,-15.66041861,93763,286.4215828,-0.015,B8IIIsp...,5.93
71837_hip,11.66066243,71837,220.4313355,0.941,G8III,5.55
85084_hip,-28.14283144,85084,260.8399631,1.549,K4/K5III,5.3
29271_hip,-74.75304517,29271,92.56030656,0.714,G5V,5.08
92824_hip,-87.60584353,92824,283.6964002,1.304,K3III,5.29
34000_hip,-59.17810882,34000,105.8129084,-0.125,B9IV,5.5
110532_hip,-7.194421177,110532,335.8839638,0.998,G6V,5.92
76219_hip,-10.06452866,76219,233.5445866,1,K1IV,4.61
99240_hip,-66.18206819,99240,302.1817015,0.751,G5IV-Vvar,3.55
85139_hip,8.852570535,85139,260.9900676,1.251,K1III,5.77
86228_hip,-42.99782386,86228,264.3297109,0.406,F1II,1.86
5951_hip,-2.500368234,5951,19.15119996,0.888,G5III-IVe,5.42
105858_hip,-65.36619828,105858,321.6108566,0.494,F6V,4.21
73193_hip,-0.167611711,73193,224.3885468,1.131,K1III,5.51
45344_hip,-43.2274927,45344,138.6020198,-0.137,B4V+...,5.24
41377_hip,27.89358314,41377,126.6154383,1.421,K5III,5.58
9990_hip,58.42360093,9990,32.16908238,0.595,A1Ia,5.66
8833_hip,3.18753653,8833,28.38896,0.928,K0III SB,4.61
105854_hip,-37.82942941,105854,321.5953063,1.185,K2III,5.64
66984_hip,-42.06752151,66984,205.9170223,-0.075,B8III,5.96
1366_hip,38.68163564,1366,4.27290947,0.059,A2V,4.61
86219_hip,72.45579421,86219,264.2870155,1.016,G9III,5.87
108924_hip,63.11992053,108924,330.970739,1.557,M5III,5.26
30703_hip,-58.00211606,30703,96.7671931,1.279,K3III,5.82
53394_hip,-60.51700334,53394,163.821751,1.065,K0III,5.93
3801_hip,50.96816767,3801,12.20842239,-0.091,B9III,4.9
74896_hip,20.57277776,74896,229.6021031,0.972,G5IV,5.68
107129_hip,35.51020044,107129,325.5045166,2.5,C6.3,5.98
48374_hip,-46.54762042,48374,147.9194487,1.172,G5Ib,4.58
19799_hip,10.01140644,19799,63.65097556,-0.085,B9Vn,5.22
73334_hip,-42.10419383,73334,224.7903544,-0.208,B2IV,3.13
25583_hip,17.23912965,25583,82.00671105,1.634,M1III,5.77
37450_hip,-38.53353213,37450,115.315886,-0.13,B3V,5.41
92488_hip,-9.774095536,92488,282.7437867,0.594,F2Ib,5.82
98085_hip,16.63479915,98085,299.0052665,0.903,G5Ibv SB,5.71
118281_hip,33.72387779,118281,359.8720518,0.539,F8,5.81
74793_hip,71.82390121,74793,229.2745357,1.369,K4III,5.02
98478_hip,-66.94935994,98478,300.0962543,1.033,K0IV,5.75
2475_hip,33.58164217,2475,7.856832327,1.133,K1III...,5.88
85755_hip,-23.96264331,85755,262.853975,0.016,A0V,4.78
75256_hip,62.04707594,75256,230.6552403,-0.033,A0sp...,5.99
17886_hip,33.09138215,17886,57.38620754,0.057,A3V,5.14
15968_hip,-69.33643647,15968,51.40105329,0.415,F3V,5.96
81966_hip,-53.15231311,81966,251.1655974,1.23,G8III,5.96
31676_hip,61.48123297,31676,99.42244098,0.899,G8IV-V,5.94
107843_hip,-82.7189042,107843,327.7273426,0.756,G8/K0III+..,5.27
45556_hip,-59.27522929,45556,139.2725278,0.189,A8Ib,2.21
14879_hip,-28.98761809,14879,48.01886556,0.543,F8V,3.8
25048_hip,41.80457259,25048,80.45173208,-0.129,B5V,5.22
103004_hip,27.09697957,103004,313.0319923,0.835,G8III,4.56
113184_hip,-4.987898877,113184,343.7956722,0.881,K0III-IV,5.72
98103_hip,11.42372089,98103,299.0593832,0.014,A1IV,5.28
102157_hip,-66.76068188,102157,310.4878176,-0.061,B8Vvar,5.14
20877_hip,16.35967226,20877,67.10987536,1.137,K2IIIvar,4.96
3765_hip,5.280614929,3765,12.09573817,0.89,K2V,5.74
24674_hip,-6.84440942,24674,79.40162477,-0.115,B5III,3.59
25555_hip,15.87405219,25555,81.94003547,0.015,B9.5Vn,5.52
1493_hip,31.51722681,1493,4.659406213,-0.014,A0IV,5.88
43370_hip,-29.46299701,43370,132.5092962,0.948,G8III,5.86
2854_hip,54.16845015,2854,9.034626811,-0.098,B7III,5.08
7568_hip,-84.76959317,7568,24.36667431,0.939,K0III,5.66
58460_hip,33.16700381,58460,179.8230735,1.153,K1III,5.95
86929_hip,-64.72387151,86929,266.4332804,1.161,K1III,3.61
35181_hip,-46.77453309,35181,109.0644726,1.441,K4III,5.64
37031_hip,5.862171499,37031,114.1446097,0.602,G0V,5.89
79349_hip,23.49480143,79349,242.908482,1.519,M4IIIa,5.74
23941_hip,-4.456207288,23941,77.18208035,0.455,F2V,5.11
60595_hip,-11.61059019,60595,186.2990239,0.043,A1V,5.95
35855_hip,-32.20206752,35855,110.8828973,-0.169,B2/B3II/III,5.41
100064_hip,-12.54485184,100064,304.5135641,0.883,G6/G8III,3.58
